experiment_id,model_family,watermark_method,watermark_params,text_type,attack_name,attack_param,sample_length,perplexity_score,detection_z_score,detection_p_value,is_detected,prompt,generated_text,attacked_text
e3d7289a2fd4,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,100,20.02288246154785,6.041108863663334,7.652933034153937e-10,1,"The body of a woman has been found in a river at a boatyard in Woodbridge, Suffolk. Suffolk Police were contacted at around 10:50am today, by the Coastguard who were","trying to get information, CCTV was on and a search was carried out to find the body

A man is feared missing because his car is missing - but Suffolk District Police did not believe he could have been the driver

Police carried out extensive searches on seafronts in Suffolk to get information on a man believed to be on the run from Suffolkshire Police

Swiss forensic soap has been placed on the man's body. Pictured, officers at the scene whilst he lies petrified at sea. Picture courtesy Suffolk",
768c674faa09,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,88,36.981605529785156,7.511500454811102,2.922673415210833e-14,1,Who are even trying to kid?! Kanye West is - without a shadow of a doubt - THE reason Twitter's where it's at today. And it looks like the Sigma,"Aussies are going to get some of them right soon...

...via Twitter

In case anyone wasn't aware... #DontGetAngry!!! If that guy whose name has been trending around the internet gets upset by somebody saying ""Kanye West's too famous"" or anything like that, he absolutely knows how to get upset. And TMZ caught on to his mind when they issued this...

Upon examining screenshots of Kanye West's social networks... they confirm he personally enjoys social gatherings... TMZ also confirms ""he absolutely",
1ebc97f0f8d7,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,96,33.698760986328125,5.874917581240634,2.1152688703690826e-09,1,"Top performances from Tuesday's high school action. Avery Dyer (Lexington volleyball) – Dyer had 34 assists, four aces, seven digs and three kills as the Lady Tigers beat Hardin County",", 7-5, in double overtime. Dyer tallied 1/1 block against Central Missouri. He completed 25 of 36 passes (41 percent contested) for 247 yards while totaling 32 yards and a scoring shot with five quick-hit points. Avery's two assist scoring looks were his best of the season and he came up with a mere two assists in just 12 minutes against No. 1 Central. When Zach Zedman got hot on the ground and shot at the top of his jump shot, Dyer unleashed the ""All Eye on You"" on him. Dyer finished his perfor",
a7c1bf2acd46,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,89,34.23958969116211,7.149572884507773,4.352416028674333e-13,1,TAYCHEEDAH - Two men were seriously injured Thursday night in a head-on crash in the town of Taycheedah. A 35-year-old Fond du Lac man was traveling west about 7:30 p.m.,"when he lost control, the El Kamelo-based media outlet reported. The vehicle hit another motorcyclist near the village's main road, the car's front driver was also injured and authorities issued a collision report against him. ""Majdan Mazdor's death has triggered mourning,"" the Yaçoin news bureau said on its Facebook page. A police officer is investigating. A spokesman for the Yaychad District Public Police Coordination Center said at least five people were injured as the collision exploded in f",
4c271182079d,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,94,20.215808868408203,5.750161904064535,4.457901400274402e-09,1,"Following recent upgrades in other markets, Comcast announced this week that it has boosted the speed of three broadband tiers in Portland, Salt Lake City, Seattle, Denver and Colorado Springs.","""This is truly the dawn of gigabit wired broadband,"" said Curt Weldon, senior vice president, media and communications at Cox Digital Networks. ""Unfortunately, the cost for wired and satellite services remains $10 per gigabit — second only to average DSL prices per U.S. resident alike and even lower than last year's average speed of up to 4 Gbps. A major social media backlash against our current service model makes it even more of a disappointment.""

Portland Mayor Charlie Hales said that ""broad",
ee1220107676,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,102,48.30156707763672,5.560729623182768,1.343245627184219e-08,1,A Charlotte cancer patient and his Oncologist just finished one of the most iconic marathons in the country. Wayne Moorehead continues to inspire as he learns to walk without help,"and keep his head above water - regardless of whether it's caused by falls or natural disasters. Soon a brave walker emerges to try his luck as ""Wendi"", the latest installment of the DCU's fearless rogues guild. Wayne is soon on Wall Street and starts investigating another business venture going on and even manages to learn the truth about the origins of his long known ailment - an oncologist who is also voiced by Jonathan Banks. The bank that bought Wynch, who died soon after, promptly left Way",
35eb262fa931,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,63,50.24435806274414,8.6294298423923,3.082927915331274e-18,1,"According to the relevant laws and regulations, search results for “constitutional government” cannot be displayed. As of January 6, the following search terms are blocked on Sina Weibo (not including","those trending on‡social media such as‡fukumin,‡forumforum,‡beeb)‡: ""illegal operation of the Government of China"" and ""correspondingly"" 〛""illegal activities “‡"". Furthermore, “›upon 1 January, Sina Weibo users ""shown to have turned their thoughts to their political or social platform” were banned by their social censors"", and ""illegal/conspiracy theories of “the US Government or other top officials” on Chinese social media"" were not permitted to continue",
d43f6d1a63f2,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,93,16.826416015625,7.070880218768569,7.697699441594359e-13,1,"RANGERS general manager Doug Melvin, whose team has been in last place since June 11, said he is more interested in signing closer John Wetteland to a contract extension than","adding her when he was hired on the back of Tony Romo. The 32-year-old Heat frontcourt is a free agent before the upcoming season and has not been traded or traded to Cleveland. Amar'e Stoudemire, second baseman Jason Terry, third baseman Jordan Mickey, shortstop Evan Longoria and shortstop Josh Reddick all moved on last season, while center fielder Evan Azevedo (ankle) got traded. Heat brass acknowledged last month that they will likely delay trades past the deadline until after the July 22 sea",
9c45a860818f,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,71,18.017562866210938,5.699096552046802,6.022200034996701e-09,1,"Singer Carrie Underwood, former American Idol champ and Almay makeup spokesperson, posted an Instagram pic on Friday that showed off her flawless skin and adorable dog. ""Cloudy but no rain",", no smoke.""

The top of Shea-Porter's head is covered with pinky dots.

Another Instagram post about Shea-Porter and her wardrobe includes an image of her top, with ""Breathing plants are awesome.""

Shea has long been criticized for not listing a date on Shea's Instagram page or sending her messages to fans or keeping an eye on the Instagram feed.

Here's the full fashion breakdown at the bottom of Shea-Porter's head:",
8db8381d3f44,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,92,17.558834075927734,6.066440096112622,6.53882357125431e-10,1,"O2 chief executive Ronan Dunne is exploring a debt-fuelled £8.5bn management buyout attempt following the collapse of CK Hutchison’s takeover bid for the mobile operator, The Daily Telegraph can revea","""We are in the midst of discussions with a range of players, but we are determined to bring support to Jubilee's shareholders as soon as possible and support the immediate needs of the company as we are unable to invest deeply into Jubilee's current structure and capital markets business,"" said Richard Byrne of Jubilee.

He added: ""Jubilee is extremely fortunate indeed to have acquired Jubilee in a way that makes it attractive within Jubilee. We will now engage as soon as possible with the full ",
dfede9983828,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,87,32.661624908447266,6.809563623368406,4.894761603117225e-12,1,"An average of five lakh Indians die every year, hoping, praying and waiting for organs. Even though they know the shortfall of organs is acute, they have no option. They","die because too much money is invested in obtaining them or because they are suffering tremendously,"" says Narayan Moti, a senior resident's health researcher at the Jagali District hospital.

Some 1.34 lakh die from diarrheal diseases, according to the latest UBI Social Data Project.

India's lack of adequate infrastructure is prompting many banks to create unnecessary and unnecessary health infrastructure.

'We are going till this crisis': The banknote issue

Rahul Sundarani, the convener of t",
b97ed8b85b5d,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,92,17.227170944213867,5.800040422917212,3.3149467817356745e-09,1,"MEMPHIS, Tenn. — One person is in critical condition after a shooting Monday in the Goodwill Village Apartments in North Memphis. Officers responded to the shooting call on Goodwill Lane","and West Memphis Avenue, near the intersection of Oak Court Road and Goodwill Avenue, near 2416 Westridge St. About 7 a.m., deputies responded approximately 40 yards north of the address. The victim suffered gunshot wounds and is being treated at Tennessee State University's Grant Medical Center with possible injuries sustained when deputies came to the scene of an incident.

The South Memphis Avenue Apartments was just behind 2416 North Jackson St. at about 6:43 p.m. Monday when the victim sust",
6a1bf1ae0d05,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,87,36.3090934753418,8.107958704707283,2.5738612412181473e-16,1,Boots advent calendar is so popular it has a waiting list! This £40 Boots advent calendar is so popular it has a waiting list. If you'd rather swap your daily,"Boots advent calendar for something else then the Retro Dart-backwards model looks best but my old one looks better too! You can find Retro Dart Dart – Retro – Dart Retro – Dart and Retro-Toot with details on buying Retro Dart Dart Boots from Retro.

My list of things to buy Retro Dart Dart Boots

Availability: You only need to buy 2 boots. Retro Dart Boots £40

Lampard Boots (not the T-Rocker Boots, this is the final version of the Retro Dart boot!) £25

Cushion Boots (Sydney",
7da9a275a5c6,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,89,24.878164291381836,7.47703204492693,3.8009941562520743e-14,1,"The May 20-22 American Renaissance conference in Tennessee (registration details here) is reportedly rapidly selling out, so I should probably have said earlier that Lydia and I will be attending","this very day. For those unfamiliar, my first trade was a book about sex abuse by gay sex workers, Mimi Mardel explains ""The Boys Shall Cry Again, John Huston"" at the upcoming ""Penguin Studies"" event.

I went to this event with a few other Mimi Mardel friends and some friends of mine, who are extremely different to me when it comes to sexual abuse accusations (I'm actually sorry Mimi Mardel, we know our similarities, but that won't stop me from saying I'm totally sorry you guys.) And this is",
d0374467b9a0,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,79,8.937973022460938,4.236591807338594,1.1346907739139126e-05,1,"Turkey on Friday said Syrian government forces should not be allowed in Manbij as US troops withdraw, as proposed by a US-backed Kurdish militia which is viewed as a terror","organization within its own party.

Shape Created with Sketch. Protesting Isis 'extremists' Convention Call 1/17 EU Arrest Warrant European Arrest Warrant EU Arrest Warrant 2/17 U.N.-backed Free Syrian Army (FSA) arrested EU Armed Forces/Syrian Social Democratic Union delegates march to a solidarity rally in Manbij EPA 3/17 U.N.-backed Free Syrian Army (FSA) arrests EU Armed Forces/Syrian Social Democratic Union delegates march to a solidarity rally in Manbij EPA 4/17 Protesters on banners using",
c197fe41e816,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,101,36.507843017578125,6.7138398647152835,9.478417284669535e-12,1,"For her visit to Greece, Angela Merkel's soft green jacket should have been just the right colour choice to convey a sense of calm. That is, if it wasn't the","same bitter red she carried in 2007 when her country fell to the wrong side of the Mediterranean – or precisely when she'd been forced to wear jeans as she marched across Germany in the winter of 2009.

""So last year,"" Angela Merkel said, nodding her chin solemnly before snapping, ""I wore a skirt. And yet I never quite got over it because I thought it would make my skirt look pretty – no way at all. A little bit... a bit bit bitter"". This spirit of condescension is ""too harsh"", neither on the at",
9cfdc08ba010,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,92,45.2542610168457,8.993628152394676,1.1960036511495132e-19,1,A county council by-election for Northgate and West Green will be held on the same day as Crawley Borough Council elections next month. A ‘widely respected’ Labour county councillor has,"endorsed her bid for northborough council, saying councillors want a ""total non-sectarian council which looks forward to a non-sectarian future"".‘ The election, which also carries the risk of councillors remaining sidelined until Labour's seat is drawn from Ukip. If the top Labour councillors retain seats in Somerset North, Cornwallham and Huddersfield, Labour is thought to win a strong seat in the south. Labour has promised to win Southgate and Devon in five years' time and seats at both Durham",
c0c5e3c4ff5d,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,94,57.63962173461914,8.952638996337486,1.735417249393835e-19,1,"Entries are now open for the well loved and much anticipated Helen’s Trust 10k and 3k fun run at Chatsworth. The event takes place this year on Sunday, May 3,","and participants will enjoy prizes, food, and prizes- a 1 month prize pool!!

GIRLS LOVELY ARMY RECESSION IS PEIALLY FOR THE GREAT. Join me for the first time as you enter a historic event!

Here are some highlights for you!! My first experience participating is opening doors for some VERY talented spirits. It also happened to be my first ever Ghost Island experience!! First I experienced this event last fall at the LA Festival on my tourney last May. First time experienced by any Canadian witho",
2d19274f3e97,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,89,26.82729148864746,6.956746728650672,1.7411007665355254e-12,1,"Against Michigan State last season, McSorley threw an uncharacteristic three interceptions — but the number is misleading, as two were no fault of McSorley’s. One came when the intended target","was called when Devin Hester was sacked on a slingshot. The interception resulted in dismissal. McSorley also hit Curtis Lazard twice on third down. He did nothing to protect Hester's release.

""We had a different view,"" coach Mike Mularkey said. ""We thought every interception resulted in a different field goal or punt or extra point. We understood when Devin was there. We knew Devin's abilities when he broke Darius Slay's head, punts on the drive-through or just looked to make sure Darius was o",
e5ced1b97a3d,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,94,45.99811935424805,7.071031428888125,7.689315025952679e-13,1,Buy Dr. Reddy's Laboratories Ltd. at a price target of Rs 2555.0 and a stop loss at Rs 2430 from entry point. Chandan Taparia of Motilal Oswal Securities has a,"Rs 1,000-crore Rs 95,365 crore share market value of his home here. He has bankrolled the development of his home which houses Mali Medical College's Tata Consultant Services Ltd., Tata Health Services Ltd's Tata Health Infrastructure Trustees. And while it may cost Rs 70 crore to upgrade Tata's facilities on India Day by Christmas last month, he has said no such plans were discussed within the company itself at this stage. He said Tata Healthcare Limited has ""always had robust business relation",
0e2f18123f7c,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,102,48.04179000854492,6.714758585392476,9.418891835020549e-12,1,"""Yes but in another 15-20 years time, a well made Swiss watch that has been looked after will still hold its value and may have even increased its worth, unlike","GMT's past vintage GMT Chronograph which has only been awarded 1/32 scale value.

In addition…

Aside from its faults itself – notably lack of the capacity for the MOS case – the Mixels watch lacks any proven market appeal. No one suspects it will go down in history and will likely remain there for quite some time – maybe until a cheaper eau deux has made its arrival in style

I know it looks ugly at first but whilst I enjoy it I believe I will wait till some very beautiful new Mixels strap up w",
a910f1c6b2bb,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,94,32.68320083618164,8.246035048540314,8.18683323435791e-17,1,"Commercial development site on Sharon Avenue and with access off of Evergreen Street. Great exposure as traffic heads east on Sharon Avenue and near other shopping, businesses, banks etc. Excellent","pedestrian experience!. Very small parking lots, excellent walkable and good availability near some restaurants.

I last visited Little China Springs a few weeks ago. It's home to the beautiful and quaint village of Haiyan.

Nearby is Beaver Creek Town. Beachhead overlook overlooking the beautiful town of Big Bang. Beautiful lake area and open field overlooking the ocean. Very well maintained.

I recently went to Beaver Creek at sunset to see Beaver Creek at the beach. The area around the corner",
95aff967355f,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,96,35.25320816040039,7.225415526955259,2.4978596418287354e-13,1,"The Navodaya Vidyalaya Samiti (NVS) has released the notification for the recruitment to posts such as principal, post graduate teacher in jawahar navodaya vidyalayas and assistant commissioner, assis",", police department of Chennai.The department has said it presently has ""approximately 1,500 officers on a single desk"" and has ""more than 50 uniformed officers"", while the department has stated that the total number of posts has increased by Rs 3,300.The CM has directed every police department to make sure every person who posts without reservation or scrutiny.Meanwhile, the senior leaders of senior institutions issued detailed advisories asking citizens till April 31, 2017 to disregard the ""se",
d06a64b981d9,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,88,37.83760452270508,7.644254721635241,1.0507950340050313e-14,1,OLD PIKE PLANTATION – COUNTRY LIVING AT ITS FINEST. This remarkable 5 BR / 3 BA home sits on 3.78 tranquil acres. The thoughtfully-designed open floor plan makes for a,"spacious living facility. One can then comfortably relax and enjoy a spacious patio, overlooking several acres of lush landscaped fields, picnic tables, tennis courts, picnic tables and seating for up to forty seated. The home has spacious lawns and attractive oak foliage for plenty of bird watching and watching activities. A spacious and easy to maintain wardrobe gives the property some style.

SHOP IT AGO – NO MATTER WHAT CHARACTERS ORIGIN IN OUR SAN ANTONIO CELTICS PARKED ARELAND FOR OUR NEW ",
cb940dc8c795,gpt2,GPW_SP,"alpha=3.0, omega=1.0, z_threshold=4.0",generated_watermarked,Clean,N/A,79,35.93408203125,5.719650094370305,5.337182230738312e-09,1,"Ljubljana, 9 January - Leader of the opposition Positive Slovenia (PS) Zoran Janković again rebuffed corruption allegations against him on Wednesday, telling a press conference that the assets he supp","stole were not ""traditionally the property of citizens"". He added that Slovenia was no slouch whatsoever in dealing with corruption because of its ""preventative responsibility"". He did, however admit that he was ""very proud of our record"".

""When corruption allegations against me started, I had to wait patiently,"" Janković stressed. However, he assured reporters he would soon accept the challenge, given that Janković himself acknowledged bankrolling the ""pro-Pseudo-Morizont"", although ""I don't k",
