sample_id,prompt,original_text,attacked_text,z_score_original,z_score_attacked,is_watermarked_original,is_watermarked_attacked,num_tokens,generation_time,detection_time_original,detection_time_attacked
10,"If you want to succeed, don’t look back. skills in drawing and painting, I took notice. game, is the"," and that’s also an example, for example, that I have that, the first.

The first step, in the real-life process, is to know yourself.

1. I have never seen the word “credibility” in any scientific or","and that’s also an example, for example, that I have that, the first. first The step, in the real-life is process, to know yourself. 1. I have seen never the word “credibility” in any scientific or ph",6.572670690061993,6.236413804652249,True,True,120,2.9411356449127197,0.0010523796081542969,0.0004291534423828125
11,"CAPE CANAVERAL, Fla. (AP)  SpaceX has launched a used supply ship on a used rocket to the Internati"," a shuttle shuttle, and the first for a Russian-owned, Russian-built resupply ship. The first resupply flight took off from Cape Canaveral in April 2010.

Lift-off took off 11:48 a.m. EST. Friday with","a shuttle shuttle, and the first for a Russian-owned, Russian-built resupply The first ship. resupply flight took off from Cape Canaveral in April 2010. Lift-off took off 11:48 a.m. EST. Friday with t",7.12039324756716,6.434283176858165,True,True,120,2.993746042251587,0.0008702278137207031,0.0005142688751220703
12,"Well, it looks like the Golden State Warriors will just have to make due with four All-Stars on thei"," Kemba Walker isn&apos;t likely to return on Monday against the Philadelphia 76ers.

Coach Terry Stotts announced on Friday that Walker won&apos;t play after he was injured in the fourth quarter of Fr",Kemba Walker isn&apos;t likely to on return Monday against the Philadelphia 76ers. Coach Terry Stotts announced on Friday that Walker won&apos;t play after he was injured in the fourth quarter of Frid,4.381780460041329,4.00977067543335,True,True,120,2.9571313858032227,0.0009331703186035156,0.0005035400390625
13,"Google Music hasn’t been making a lot of noise lately and is, in some ways, in danger of being overs"," announced that they will start working on a streaming video service in the coming weeks.

According to a post on the company’s official Android Blog, Google will begin rolling out a beta video servic","announced that they will start working on a streaming video service in the coming weeks. to According a post on the company’s official Android Blog, Google will begin rolling out a beta video service ",7.302967433402215,6.9963670960272575,True,True,120,2.9208285808563232,0.001047372817993164,0.0004813671112060547
14,... as the iPhone chips away at RIM dominance | City A.M. STANDARD Chartered is replacing the BlackB," will pave the way for RIM to sell its smart phones through its own online stores.

The deal allows RIM, which now sells a version of BlackBerry through Apple’s online store, and Apple to tap into a m","will pave the way for to RIM sell its smart phones through its own online stores. The deal allows RIM, which now sells a of version BlackBerry through Apple’s online store, and Apple to tap into a mas",3.556003556005334,2.888741522913896,False,False,62,1.3894965648651123,0.0006442070007324219,0.0003724098205566406
15,EXCLUSIVE: 100 Questions creator Christopher Moynihan has inked a two-script deal with ABC Studios t," with Universal Television and Universal Television Alternative Studio.

The first comedy project will be a half-hour anthology drama focusing on 10 different families in the midst of real-life crises","with Universal Television and Universal Television Alternative Studio. The first comedy project will be a half-hour anthology drama focusing on 10 different families in the midst of real-life crises, ",5.659799760886717,5.385164807134505,True,True,120,2.9803085327148438,0.0011234283447265625,0.0005123615264892578
16,"The body of a woman has been found in a river at a boatyard in Woodbridge, Suffolk. Suffolk Police w"," alerted to the discovery.

Police are now trying to locate an unidentified woman who was reported missing from Woodbridge on 30 August, and was last seen at around 9.15pm on 29 August, walking along ","alerted to the discovery. Police are now trying locate to an unidentified woman who was reported missing from Woodbridge on 30 August, and was seen last at around 9.15pm on 29 August, walking along Th",6.207522318391883,5.874780291913977,True,True,120,2.961862325668335,0.00087738037109375,0.0005154609680175781
17,Who are even trying to kid?! Kanye West is - without a shadow of a doubt - THE reason Twitter's wher,", who actually do sell a camera, are getting into this whole rap beef, too.

Sigma, in a bid to get on top of Kanye West's Twitter game, have released a new Photoshop competition. Apparently, if you c",", who actually do sell camera, a are getting into this whole rap beef, too. Sigma, in a bid to get on top of Kanye West's Twitter game, have a released new Photoshop competition. Apparently, if you ge",5.659799760886717,5.128776445321726,True,True,120,2.9164059162139893,0.0008120536804199219,0.000492095947265625
18,Top performances from Tuesday's high school action. Avery Dyer (Lexington volleyball) – Dyer had 34 , 3-1 in the bi-district round. Taylor Clark (Lexington boys cross country) – Clark had the top individual performance of any boys runner in a 17.5 mile meet. The senior crossed the finish line in 10:4,3-1 in the bi-district round. Taylor Clark (Lexington boys cross – country) had Clark the top individual performance of any boys runner in a 17.5 mile meet. The senior the crossed finish line in 10:47,4.199206274206274,4.016632088371218,True,True,120,2.9925270080566406,0.0008409023284912109,0.00042748451232910156
19,TAYCHEEDAH - Two men were seriously injured Thursday night in a head-on crash in the town of Taychee, on County W intersection with a Ford Fusion. The car crossed over County W and struck a southbound car driven by a 27-year-old man from Appleton. The man driving the car that crossed over also was in,on County W intersection with a Ford Fusion. The car crossed over County W and struck a southbound car driven by a 27-year-old man from Appleton. The man driving the car that crossed over also injured,6.390096504226938,6.390096504226938,True,True,120,3.0988497734069824,0.0008001327514648438,0.00043272972106933594
20,"Following recent upgrades in other markets, Comcast announced this week that it has boosted the spee"," The company also announced that it will add 10 Mbps upload speed tier in Indianapolis, Oklahoma City, and Nashville, Tennessee.

Comcast also says that it will now offer 100 Mbps upload speed tier in","The company also announced that it will add 10 Mbps upload speed tier in Indianapolis, Oklahoma City, and Nashville, Tennessee. also Comcast says that it will offer now 100 Mbps upload speed tier in I",8.763560920082657,8.672294716634918,True,True,120,2.9290544986724854,0.0010638236999511719,0.0004324913024902344
21,A Charlotte cancer patient and his Oncologist just finished one of the most iconic marathons in the ,"
Please enable Javascript to watch this video
CHARLOTTE, N.C. – One of Charlotte and the world's top marathon runners made an incredible run across the United States.
On October 11, 2019, Team RWK Can","Please enable Javascript to watch this video CHARLOTTE, N.C. – One of Charlotte and the world's top marathon runners made an incredible run across the United States. On October 11, 2019, Team RWK Canc",5.659799760886717,4.828078792603349,True,True,120,2.9439339637756348,0.001153707504272461,0.0005178451538085938
22,"According to the relevant laws and regulations, search results for “constitutional government” canno"," Chinese characters): “people power,” “freedom,” “civil rights,” “people’s rights,” “civil rights,” “people power,” “people power,” “freedom,” and “civil rights.”

Sina Weibo: The blocked terms

The c","Chinese characters): “people power,” “civil “freedom,” rights,” “people’s rights,” “civil rights,” “people power,” “people power,” “freedom,” and “civil rights.” Sina Weibo: The blocked terms The cont",4.199206274206274,3.322052985133747,True,False,120,2.9835307598114014,0.0007503032684326172,0.00045037269592285156
23,"RANGERS general manager Doug Melvin, whose team has been in last place since June 11, said he is mor"," bringing in a big-name free agent.

The Rangers are seeking a relief reliever in a bullpen that lacks depth. Melvin said in a conference call on Sunday, while Wetteland and Scott Feldman are being wo","bringing in a big-name free agent. The Rangers are seeking a relief reliever in a bullpen that lacks depth. Melvin said a in conference call on Sunday, while Wetteland and Scott Feldman are being work",5.294651389216606,4.870246220224809,True,True,120,2.952235221862793,0.000835418701171875,0.0005583763122558594
24,"Singer Carrie Underwood, former American Idol champ and Almay makeup spokesperson, posted an Instagr",","" she captioned the photo.

Fans couldn't help but shower Carrie with compliments.

The 34-year-old entertainer also shared another photo a day later, on Feb. 10, in which she showed off her toned le",","" she captioned the photo. Fans couldn't help but shower Carrie with compliments. The 34-year-old entertainer also shared another photo day a later, on Feb. 10, in which she showed off toned her legs",6.390096504226938,5.858449331643022,True,True,120,2.986043930053711,0.0008044242858886719,0.0004642009735107422
25,O2 chief executive Ronan Dunne is exploring a debt-fuelled £8.5bn management buyout attempt followin,"

Hutchison was competing with BT and Vodafone for O2’s 4G spectrum, which had been priced in excess of £5bn. Hutchison, which already owns 3G and 4G licences in the United States, was looking for an ","Hutchison was competing with BT and Vodafone for O2’s 4G spectrum, which had been priced in excess of £5bn. Hutchison, which already owns 3G and 4G licences in United the States, was looking for inves",6.7552448758970485,6.247782215210102,True,True,120,3.111313819885254,0.0009098052978515625,0.00048422813415527344
26,"An average of five lakh Indians die every year, hoping, praying and waiting for organs. Even though "," have to die.

There are a total of 13.8 Lakh registered donors in the national pool, says a health ministry report. There are a total of 33,000 registered organ donors every year. The National Associ","have to die. There a are total 13.8 of Lakh registered donors in the national pool, says a health ministry report. There are a total of 33,000 registered organ every donors year. The National Associat",8.215838362577491,7.181324987175317,True,True,120,2.95778751373291,0.000896453857421875,0.0005114078521728516
27,"MEMPHIS, Tenn. — One person is in critical condition after a shooting Monday in the Goodwill Village"," just after 10:00 a.m.

The victim was rushed to Regional One Hospital, which was also impacted by the gunfire. The victim was a man, and authorities believe he was there for a friend’s birthday and t","just after 10:00 a.m. The victim was rushed Regional to One Hospital, which was also impacted by the gunfire. The victim was a man, and authorities believe he was there for a friend’s birthday took an",6.937819061732104,6.368783518755519,True,True,120,3.005575656890869,0.001005411148071289,0.0004894733428955078
28,Boots advent calendar is so popular it has a waiting list! This £40 Boots advent calendar is so popu," fix, rather than buy a box, there are also advent calendars with just goodies, or simply a calendar with lots of things.

Whether you’re on a quest for a perfect outfit, a perfect home, a perfect bab","fix, rather than buy a box, there are also advent calendars with just goodies, or simply a calendar with lots of things. Whether you’re on a quest a for perfect outfit, a perfect home, a perfect baby,",7.48554161923727,6.556100681071857,True,True,120,2.955233335494995,0.0008106231689453125,0.00048351287841796875
29,The May 20-22 American Renaissance conference in Tennessee (registration details here) is reportedly," and speaking in a special panel on Friday afternoon and will also be working with a conference-proceeding publication.

I am already working on a talk for Sunday morning, and I will give a presentati","and speaking in a special panel on Friday afternoon and will also be working with a conference-proceeding publication. I am already working on a talk for Sunday morning, and I will give a presentation",7.6681158050723255,7.181324987175317,True,True,120,2.9740214347839355,0.0009937286376953125,0.0004858970642089844
30,Turkey on Friday said Syrian government forces should not be allowed in Manbij as US troops withdraw," entity by Turkey.

On Wednesday, US President Donald Trump announced that Washington would have US troops back in Syria to begin withdrawing immediately.

The announcement was made after meeting with","entity by Turkey. On Wednesday, US President Donald Trump announced that Washington would have US troops back to in Syria begin withdrawing immediately. The announcement was made after meeting with na",6.390096504226938,5.480484858633795,True,True,120,2.9608747959136963,0.0010209083557128906,0.0005407333374023438
31,"For her visit to Greece, Angela Merkel's soft green jacket should have been just the right colour ch"," colour green.

An emissary in the visiting leader's outfit of a drapey, blue and yellow silk shirt and black slacks was a little unexpected.

It gave an inkling that someone might choose to make a di","colour green. An emissary in the visiting leader's outfit of a drapey, blue and yellow silk shirt and black slacks was a little unexpected. It gave an inkling that someone might choose to a make dig a",6.207522318391883,5.619514869490164,True,True,120,2.963824510574341,0.0008704662322998047,0.0005185604095458984
32,A county council by-election for Northgate and West Green will be held on the same day as Crawley Bo," died. The Northgate and West Green Ward for Crawley Borough Council is being vacated. The poll will be held on 3rd October 2017, 7am-8pm.

As a first step in planning for the work necessary in respon","died. The Northgate and West Green Ward for Crawley Borough Council is being vacated. The poll will be held on 3rd October 2017, 7am-8pm. As a first step in planning for the work necessary in response",6.207522318391883,5.824352060364905,True,True,120,3.0210585594177246,0.0008702278137207031,0.0005383491516113281
33,Entries are now open for the well loved and much anticipated Helen’s Trust 10k and 3k fun run at Cha," with the full event offering a generous prize bag.

Runners will get a real taste for just how much running is a part of Chatsworth in a family friendly setting.

Rounding off an exceptional 2019, He","with the full event offering a generous prize bag. Runners will get a real taste for just much how running is a part of Chatsworth in a family setting. friendly Rounding off an exceptional 2019, Helen",7.6681158050723255,7.181324987175317,True,True,120,3.033003330230713,0.00081634521484375,0.0005099773406982422
34,"Against Michigan State last season, McSorley threw an uncharacteristic three interceptions — but the"," was in coverage, and the other, an errant pass, was tipped. McSorley also was intercepted twice in the second half, including once in overtime, in a 38–38 tie.

This season, McSorley is 13th in the n","was in coverage, and the other, errant an pass, was tipped. also McSorley was twice intercepted in the second half, including once in overtime, in a 38–38 tie. This season, McSorley is 13th in the nat",4.74692883171144,4.456688116249245,True,True,120,3.0828394889831543,0.0009369850158691406,0.0005183219909667969
35,Buy Dr. Reddy's Laboratories Ltd. at a price target of Rs 2555.0 and a stop loss at Rs 2430 from ent," Neutral recommendation on the stock. It is a buy in multiples of 3.8x. The sell would be triggered if the stock dips below Rs 2403, says Chandan Taparia. The long-term targets are above Rs 2600. The ","Neutral recommendation on the stock. It is a buy in multiples of 3.8x. The sell would be triggered if stock dips the below Rs 2403, says Chandan Taparia. The long-term targets are above Rs 2600. The s",4.381780460041329,3.8996021017180893,True,False,120,3.084596633911133,0.0008091926574707031,0.0005097389221191406
36,"""Yes but in another 15-20 years time, a well made Swiss watch that has been looked after will still "," most of today's shit. Yes, that watch is my favourite, even if I won't buy a new one for 10 years. My love for the watch shows through my behaviour.
I have an Orient that I took to a watch show a cou","most of today's shit. Yes, that watch is favourite, my even if I won't buy a new one for 10 years. My love for the watch shows through my behaviour. I have an Orient that I took to a watch show a coup",5.8423739467217715,5.639451994956496,True,True,120,2.9728739261627197,0.0009849071502685547,0.000514984130859375
37,Commercial development site on Sharon Avenue and with access off of Evergreen Street. Great exposure," development site located within close walking distance to a new shopping center, restaurants and schools. This property is being developed and/or will shortly start construction. Property size 4,500 ","development located site within close walking distance to a new shopping center, restaurants and This schools. property is being developed and/or will shortly start construction. Property size 4,500 S",8.215838362577491,6.138914766455381,True,True,120,2.980152130126953,0.0008537769317626953,0.0005269050598144531
38,The Navodaya Vidyalaya Samiti (NVS) has released the notification for the recruitment to posts such ," and assistant engineer. The recruitment drive will be conducted for a total number of 4,065 vacancies.

On August 25, 2019, the union ministry of Human Resource Development, Ministry of Education, Mi","and assistant engineer. The recruitment drive will be conducted for a total number of 4,065 vacancies. On August 25, 2019, the union ministry of Human Resource Development, Ministry of Education, Mini",5.8423739467217715,5.52344770738994,True,True,120,3.1498563289642334,0.0008654594421386719,0.0005109310150146484
39,OLD PIKE PLANTATION – COUNTRY LIVING AT ITS FINEST. This remarkable 5 BR / 3 BA home sits on 3.78 tr," spacious and inviting setting in which to enjoy a variety of family events. The main level offers a large living room, kitchen with a butler’s pantry, formal dining room and spacious family room with","spacious and inviting setting in which to enjoy a variety of family events. The level main offers a large living kitchen room, with a butler’s pantry, formal dining room and spacious family room with ",8.580986734247602,8.454545454545455,True,True,120,3.096722364425659,0.0009799003601074219,0.0005214214324951172
40,"Ljubljana, 9 January - Leader of the opposition Positive Slovenia (PS) Zoran Janković again rebuffed"," had were declared on tax records.

PS member and anti-corruption crusader Ove Radek also rebuffed the claims.

According to Radek, there are a number of cases that have been closed that in fact are a","were had declared on tax records. PS member and anti-corruption crusader Ove Radek also rebuffed the claims. According to Radek, there are a number of cases that have been closed that in fact allegati",6.572670690061993,5.911468053322673,True,True,120,3.0902276039123535,0.0008475780487060547,0.0004851818084716797
41,The best way to save money on food is to quit throwing it away. Find ways to recycle “old” food rath,", add a slice or two of mozzarella cheese, or use a little olive oil instead of frying.

6. Look for Freebies.

If a store has something on sale, buy it. Most times there is something that stores need",", add a slice or two of mozzarella cheese, or use a little oil olive instead of frying. 6. Look for Freebies. a If store has something on sale, buy it. Most times there is something that stores need, ",6.024948132556827,5.2448805448574864,True,True,120,3.004221200942993,0.0007841587066650391,0.00047588348388671875
42,"CFO, Secretary, Treasurer, Director & Executive VP, BigString Corp. Mr. Robert S. DeMeulemeester is "," Directors, Audit Committee and Compensation Committee. Mr. DeMeulemeester received his MBA in Finance & Accounting, and Finance Management in the year 1981. He was a member of Business and Accounting","Directors, Audit Committee and Compensation Committee. Mr. DeMeulemeester received his MBA in Finance & Accounting, and Finance Management in the year 1981. He was a member of Business and Accounting ",7.48554161923727,6.8707275125509195,True,True,120,3.16326904296875,0.0007727146148681641,0.0004260540008544922
43,"Who says college doesn’t prepare you for the real world? Sometimes they do, right down to the final "," about students whose college degrees are in math, sciences, economics, computer science, statistics, journalism and related subjects. At least that’s what I discovered in my first year, studying for ","about students whose college degrees are in math, sciences, economics, computer science, statistics, journalism and related subjects. At least what I that’s discovered in my year, first studying for a",8.215838362577491,8.28517156108491,True,True,120,3.061542510986328,0.000797271728515625,0.0004885196685791016
44,"ARIES (March 21-April 19): ""Everything is complicated,"" wrote poet Wallace Stevens. ""If that were no"," agree.
TAURUS (April 20-May 20): During a conversation with a mentor, actor and writer Kevin Kline confessed that a close friend was dying of cancer. He did not want to talk about it for a number of ","TAURUS agree. (April 20-May 20): During a conversation with a mentor, actor and writer Kevin Kline confessed that a close friend was dying of cancer. He did not want to talk about it for a number of r",4.929503017546495,4.786988013071282,True,True,120,3.0614266395568848,0.0007827281951904297,0.0004723072052001953
45,Free Shipping On All Beauty Products or Supplies Orders Over $34.00 at Planet Beauty in Santa Barbar," & bumble, Hada Labo. This discount applies on online orders only.

Get $15 off any order when you create an account at Planet Beauty and enter the code PLANET10. Valid on all online orders excluding:","& bumble, Labo. Hada This discount applies on online orders only. Get $15 off order any when you create an account at Planet Beauty and enter the code PLANET10. Valid on all online orders excluding: M",6.207522318391883,5.570860145311556,True,True,120,3.1468772888183594,0.0009272098541259766,0.0004773139953613281
46,"More social website jostling, as AOL upgrades and launches a beta version of AOL Pictures as a direc"," the past six months, is a photo sharing and collaboration site for anyone with a web camera. Now, AOL wants in. Yahoo, whose users are already flocking to Flickr in droves, may just get an upgrade. A","the past six months, is a photo and sharing collaboration site for anyone with a web camera. Now, AOL wants in. Yahoo, whose users are already flocking to Flickr in may droves, just get an upgrade. An",6.572670690061993,6.247782215210102,True,True,120,3.023975372314453,0.0008172988891601562,0.0004401206970214844
47,FLAGGED. A man who drives his wife to work on their motorcycle says he often gets stopped by enforce," displayed a placard with the words, “MANAGED SERVICES,” when passing through an automated fare collection system.

The husband, a resident of Tiong Bahru, said: “I usually drive my wife to work. I al","displayed a placard with the words, “MANAGED SERVICES,” when passing an through automated fare collection system. The husband, a resident of Tiong Bahru, said: “I usually drive my wife to I work. alwa",6.7552448758970485,6.563952321998544,True,True,120,3.0175395011901855,0.0007798671722412109,0.0004963874816894531
48,Les Beaucamps school in Guernsey is currently being considered as one of the potential sites for the," Head of Governors for Schools Stephen McQueen, says that a visit will follow shortly, and will involve a visit to both schools.

Following a visit to Château Thiry in St. Pierre sur Seine, a meeting ","Head of Governors for Schools Stephen McQueen, says a that will visit follow shortly, and will involve a visit to both schools. Following a visit to Château Thiry in St. Pierre sur Seine, a meeting wi",7.6681158050723255,7.242118188905023,True,True,120,3.066133499145508,0.0010533332824707031,0.0005147457122802734
49,"St Georges Cathedral of First African Church, Ipaja Town has concluded plans to stage her centenary "," committee for the event, Alhaji Ahmed Alayu, disclosed that in collaboration with the Nigeria Festival Organising Committee, they were already putting arrangements in place for a grand event with ent","committee for the event, Alhaji Ahmed Alayu, disclosed that in collaboration with the Nigeria Festival Organising they Committee, were already putting arrangements in place for a grand event with ente",7.48554161923727,7.6681158050723255,True,True,120,3.1006550788879395,0.0008513927459716797,0.0005040168762207031
50,"LEXINGTON, Mass., Nov. 03, 2017 (GLOBE NEWSWIRE) -- Curis, Inc. (NASDAQ:CRIS), a biotechnology compa"," today reported preliminary data for six Phase 3 studies for CDK4/6 and CDKL5/6 inhibitor candidates. Three clinical studies, a randomized Phase 3 trial, and two clinical trials, are ongoing for CRIS-","today reported preliminary data for six Phase 3 studies for CDK4/6 and CDKL5/6 inhibitor candidates. Three clinical studies, a randomized Phase trial, 3 and two clinical trials, are ongoing for CRIS-8",6.572670690061993,6.127946159842712,True,True,120,3.260883331298828,0.0008361339569091797,0.00047969818115234375
51,"Accra, July 20, GNA - The management of Mobile Telecommunications Network (MTN) on Tuesday presented"," challenge,"" held in the Ashanti Regional Capital, Obuasi.

Mr Alex Baah, Director, MTN Marketing and Communications, said MTN in a bid to commemorate and appreciate customers, was conducting a compet","challenge,"" held in the Ashanti Regional Capital, Obuasi. Mr Alex Baah, Director, MTN Marketing and Communications, said MTN in a bid to commemorate and appreciate customers, was a conducting competit",5.8423739467217715,5.501778368617852,True,True,120,3.0310277938842773,0.0010631084442138672,0.0004923343658447266
52,The first teaser trailer has been unveiled for the upcoming Pirates of the Caribbean: Dead Men Tell , the follow up to Pirates of the Caribbean: At World’s End. The film was developed through a collaboration between Disney and Universal with Will Ferrell and Kate Winslet starring in Pirates. Johnny D,the follow up to Pirates of the Caribbean: At World’s End. The film was developed through a collaboration between Disney and Universal with Will Ferrell Kate and Winslet starring in Pirates. Johnny De,5.408521132466447,5.385164807134505,True,True,119,2.969362497329712,0.0008389949798583984,0.0005004405975341797
53,You may need to set aside some extra time if you use Metro's Green or Yellow line. Train service was," safety work on track repairs and track work.

The closure affected service for both lines Friday, Sept. 11, but Metro anticipates that service will be back on track by 9:45 p.m. Saturday, Sept. 12.

","safety work on track repairs and track work. The closure affected service for both lines Friday, Sept. 11, but Metro anticipates that service will be back on track by 9:45 p.m. Saturday, Sept. 12. You",7.462778926574919,6.947576354693849,True,True,101,2.3711090087890625,0.0007524490356445312,0.00044226646423339844
54,MEXICO CITY (AP) — Three children have drowned off Mexico's southern Pacific coast after an immigran," Oaxaca says the bodies were recovered Sunday. The government released photos and video that show a boy and a girl in a large, yellow bag being carried away. The photo of a woman being carried over wa","Oaxaca says the bodies were recovered Sunday. The government released photos and video that show boy a and a girl in a large, yellow bag being carried away. The photo of a woman being carried over wav",6.937819061732104,6.7552448758970485,True,True,120,3.0489041805267334,0.0008020401000976562,0.0004968643188476562
55,What's The Fastest Boat Ever Made? What you’re looking at above is a sportfishing boat that has a 6.," sits a massive 17.5ft 4.8m monohull. And it costs a fortune.

So what was done? The answer is that a lot was done. The boat in the photo above is named Aluco and it took five years and £5.4m worth of",sits a massive 17.5ft 4.8m monohull. And it a costs fortune. So what was done? The answer is that a lot was done. The boat in the photo is above named and Aluco it took five years and £5.4m worth of w,6.390096504226938,5.824352060364905,True,True,120,3.167174816131592,0.0007100105285644531,0.00039768218994140625
56,"Wildwood at Keowee... ""Where the living is casual and relaxed"". Today's buyers that plan to build ne"," to find these in cities like Vancouver and Toronto. It will be hard for home buyers today in Toronto to find a home with a pool and deck, lots of room and mature landscaping. So, I'll tell you a coup","to find in these cities like Vancouver and Toronto. It will be hard for home buyers today in Toronto to find a home with a pool and deck, lots room of and mature landscaping. So, I'll tell you a coupl",7.48554161923727,6.7390217698427435,True,True,120,3.0538699626922607,0.0007710456848144531,0.0004813671112060547
57,BILLINGS- The Montana Rescue Mission announced Monday a familiar face as its new leader in a new par," now working on behalf of The Montana Rescue Mission.

The Friendship House is a residential facility for women and men seeking a second chance in life. This weekend, Lundgren will lead a fundraising ","working now on behalf of The Montana Rescue Mission. Friendship The House is a residential facility for women and men seeking a second chance in life. This weekend, will Lundgren lead a fundraising ev",6.325219629494658,6.114685644493382,True,True,119,3.031913995742798,0.0007915496826171875,0.0004703998565673828
58,"Hey all, my name is Wollemi... I freestyle rap. I keep it fresh like Yo Gotti because I want to make"," play with my fans. I play with my fans. I play with my fans.
I love me some Freestyle Rapping.",play my with fans. I play with my fans. I play with my fans. I love me some Freestyle Rapping.,4.426352063787131,4.314554973040049,True,True,27,0.6071062088012695,0.0006330013275146484,0.00026297569274902344
