experiment_id,model_family,watermark_method,watermark_params,text_type,attack_name,attack_param,sample_length,perplexity_score,detection_z_score,detection_p_value,is_detected,prompt,generated_text,attacked_text
d466f5e3831f,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,25.69,7.8507,0.0,1,"If you want to succeed, don’t look back. skills in drawing and painting, I took notice. game, is the utter lack of compromise to the vision they are pursuing. eyes",". the kind that

I was playing the game. The man is a master of strategy, and with a good leader and a determined and disciplined people will win, and if any country needs a leader with a disciplined

If you like playing poker, do. You need to buy a strategy, and know how it will work in a given sit",
3a4268a4e5ff,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,17.8,6.5727,0.0,1,"CAPE CANAVERAL, Fla. (AP)  SpaceX has launched a used supply ship on a used rocket to the International Space Station. It’s the second trip to the orbiting lab for"," a second, identical supply ship.

The Dragon capsule blasted off on Sunday night from Florida.

This will be the third mission for an older, reused version of a Dragon. The first and latest landed safely in Kazakhstan. The second mission splashed down in the Pacific.

The dragon was assembled in Ca",
702d0c73c9cb,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,10.6,4.1992,1.3e-05,1,"Well, it looks like the Golden State Warriors will just have to make due with four All-Stars on their team and not potentially five. Portland Trail Blazers&apos; All-Star point guard"," Kyrie Irving will sit out the first game of the second-round Western Conference playoff series. Irving will rest after Sunday&apos;s 100-92 loss to Toronto. That game kicks off Monday. Irving was already ruled out for Saturday&apos;s second-round game, but it was never announced in a statement made",
949851767396,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,11.12,6.0249,0.0,1,"Google Music hasn’t been making a lot of noise lately and is, in some ways, in danger of being overshadowed by other cloud music sites. But the Internet giant has"," a couple big announcements planned for this week that will make a big push for its services.

First off, there’s an event in London this Friday, where Google will hold a conference on how to make an online music store that rivals Apple Music and Pandora. The company will also show off another ambit",
daefa5b6b3ba,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,19.42,6.9378,0.0,1,"... as the iPhone chips away at RIM dominance | City A.M. STANDARD Chartered is replacing the BlackBerry, currently its standard corporate communications device, with the iPhone, a move that"," will represent an immediate challenge for RIM and its partners.

So, if Apple's strategy is that a consumer interface, like Windows Phone, will eat RIM's niche and push RIM into a category that looks like Facebook Messenger, Facebook Messenger for iPhone and RIM's own WhatsApp will fail.

... while",
def933ba15ca,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,18.61,7.1204,0.0,1,EXCLUSIVE: 100 Questions creator Christopher Moynihan has inked a two-script deal with ABC Studios to write and executive produce two comedy projects for the studio. The projects will be co-produced," by ABC Studios.

100 Questions will be a half-hour workplace comedy based on real, real events, which also happens to have a real-life protagonist. The show will follow Sam (Ben Feldman), a man on his way to start a new company that will turn into a big company with a big idea. Sam never thought wo",
5a924cde06f0,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,9.96,4.1992,1.3e-05,1,"The body of a woman has been found in a river at a boatyard in Woodbridge, Suffolk. Suffolk Police were contacted at around 10:50am today, by the Coastguard who were"," informed that a woman was washed up in the River Waveney, close to The Boatyard in the town. The first response was to a boat in difficulties in the river. The Coastguard sent a P90 Rescue Boat and a Search and Rescue helicopter from RAF Akrotiri in Cyprus.

The woman, believed to be in her 70s, wa",
38ec6a2561fe,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,18.55,6.5727,0.0,1,Who are even trying to kid?! Kanye West is - without a shadow of a doubt - THE reason Twitter's where it's at today. And it looks like the Sigma," Phi Epsilon fraternity isn't too thrilled about it.

On Friday, November 30, a Twitter user named Jordan sent a message to a guy named Kenny. Jordan, whose handle is @JordanG1YK, wrote:

Sigma Phi is an open recruitment fraternity and we have invited any men on any college campus that are looking f",
1a8050b2008f,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,8.69,6.9378,0.0,1,"Top performances from Tuesday's high school action. Avery Dyer (Lexington volleyball) – Dyer had 34 assists, four aces, seven digs and three kills as the Lady Tigers beat Hardin County"," 3-1 in a Central Carolina Conference match.

Emily Stoner (Mount View basketball) – Stoner scored 13 points, grabbed seven rebounds, eight blocks, four steals and one assist in a win over West Point.

Gabby Lewis (Mount View volleyball) – Lewis had eight digs, an ace, a block and a kill in a match ",
06858a22bb03,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,4.34,3.2863,0.000508,1,TAYCHEEDAH - Two men were seriously injured Thursday night in a head-on crash in the town of Taycheedah. A 35-year-old Fond du Lac man was traveling west about 7:30 p.m.," in a 2007 Honda Accord driven by a 27-year-old Appleton man when, for unknown reasons, the Accord traveled into the eastbound lane and struck a southbound 2007 Ford Mustang driven by a 21-year-old Appleton man. The driver of the Accord, a 33-year-old Appleton man, was transported by ground ambulanc",
94e5f7883b10,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,8.59,6.5727,0.0,1,"Following recent upgrades in other markets, Comcast announced this week that it has boosted the speed of three broadband tiers in Portland, Salt Lake City, Seattle, Denver and Colorado Springs.","

In a blog post, CEO Brian Roberts stated that “Comcast will bring speed upgrades to even more customers in 2018”. The company noted that Portland will get a boost in download speed on the 100 Mbps/50 Mbps, 300 Mbps/100 Mbps and 500 Mbps/100 Mbps tiers, and in Seattle on the 100 Mbps/100 Mbps, 200 ",
38351cd3a569,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,11.42,5.8424,0.0,1,A Charlotte cancer patient and his Oncologist just finished one of the most iconic marathons in the country. Wayne Moorehead continues to inspire as he learns to walk without help,".

SACRAMENTO, California — For the second year in a row, a cancer patient and his oncologist have joined the legendary “Last Runner on Earth,” who walks in 90-degree heat through California’s Sonoran Desert.

This year, a man with a long battle with cancer and a rare form of aggressive melanoma was",
4de6ee9b17e9,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,14.38,7.4855,0.0,1,"According to the relevant laws and regulations, search results for “constitutional government” cannot be displayed. As of January 6, the following search terms are blocked on Sina Weibo (not including"," articles on the topic):

All topics concerning the law on democratic rights and freedom and Chinese law and laws on constitutions, laws on democracy, and laws on rights and freedom are also blocked.

The reasons for blocking these terms are unclear, but Sina Weibo has announced that these terms hav",
cf295962eef0,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,14.02,5.8424,0.0,1,"RANGERS general manager Doug Melvin, whose team has been in last place since June 11, said he is more interested in signing closer John Wetteland to a contract extension than"," in acquiring a starter.

“The starter that we need right now are bullpen arms,’ Melvin said.

After acquiring Scott Hatteberg on Friday in a trade with the Philadelphia Phillies, Melvin said, “We’re in an offensive transition phase and pitching is a necessary and essential component in a successful",
b3819c9bfdb2,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,11.85,6.0249,0.0,1,"Singer Carrie Underwood, former American Idol champ and Almay makeup spokesperson, posted an Instagram pic on Friday that showed off her flawless skin and adorable dog. ""Cloudy but no rain","!"" wrote Underwood, who was seen smiling and posing in the photo.

When asked for more info about Carrie and her adorable pooch, a rep for Almay told The Hollywood Reporter, ""We'll keep that in the family!""

RELATED: Why Justin Bieber Needs to Stick to Music and Face Masks

Underwood, a mom to 2-yea",
0a3049162738,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,10.14,4.0166,3e-05,1,"O2 chief executive Ronan Dunne is exploring a debt-fuelled £8.5bn management buyout attempt following the collapse of CK Hutchison’s takeover bid for the mobile operator, The Daily Telegraph can revea","

An attempt to acquire an “enormously dilutive amount” of shares in the company, which is a subsidiary of BT Group, was scuppered on Wednesday when it emerged that the Chinese telecoms giant’s bid for O2 was “likely to be rejected”.

As a consequence, BT is now considering exploring a fresh attempt",
619e5627cede,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,14.66,6.9378,0.0,1,"An average of five lakh Indians die every year, hoping, praying and waiting for organs. Even though they know the shortfall of organs is acute, they have no option. They"," go on a transplant waitlist for an indefinite amount of time and are often unable to donate for other reasons.

For several years, the National Organ and Tissue Transplantation Council (NOTTC) has collected information on organ and tissue transplantation. The data, which covers 22 years, shows that",
10c336bfcef6,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,9.7,6.5727,0.0,1,"MEMPHIS, Tenn. — One person is in critical condition after a shooting Monday in the Goodwill Village Apartments in North Memphis. Officers responded to the shooting call on Goodwill Lane",", located off North Parkway East, around 3:30 p.m.

Authorities said several people fired shots into a vehicle driven by a 25-year-old woman, but there was no one struck in that incident.

According to police, someone on Goodwill Lane tried to carjack another vehicle with an adult woman in it. The w",
dd75fafa6c63,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,20.44,7.303,0.0,1,Boots advent calendar is so popular it has a waiting list! This £40 Boots advent calendar is so popular it has a waiting list. If you'd rather swap your daily," routine for a whole week than pay £40 for a calendar, try putting £20 in cash first.

The advent calendar, which is stocked in 200 stores across the country, has created a massive buzz online, with eager customers waiting in store for weeks on end in case that special box of treats features a boxfu",
a3d528c65cd7,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.58,7.1204,0.0,1,"The May 20-22 American Renaissance conference in Tennessee (registration details here) is reportedly rapidly selling out, so I should probably have said earlier that Lydia and I will be attending",". As we are both very busy with jobs and home/family stuff, we have missed several events over the years and have missed several chances for meeting up with a friend in real life. This should be a huge event, and I will certainly make the effort to attend if it happens.

I am still in the middle of ",
1eecd59950f7,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,7.27,5.8424,0.0,1,"Turkey on Friday said Syrian government forces should not be allowed in Manbij as US troops withdraw, as proposed by a US-backed Kurdish militia which is viewed as a terror"," organisation in Turkey.

Turkish President Recep Tayyip Erdogan made his stance in a televised address in which he announced that Syria will ""never accept US soldiers on its soil,"" adding: ""We will make sure that terrorists are never allowed in northern Syria.""

The announcement came after US Presi",
be8ca6c83b74,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,18.61,8.0333,0.0,1,"For her visit to Greece, Angela Merkel's soft green jacket should have been just the right colour choice to convey a sense of calm. That is, if it wasn't the"," jacket with an image of a wolf and a green field in a background.

During a week which began with protests over pension reforms, a visit to a hot spot for climate change, and an emergency summit in Turkey on migration, there was plenty of talk of green and red.

But on Merkel's visit, the message w",
b5c95428f055,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,12.13,4.1992,1.3e-05,1,A county council by-election for Northgate and West Green will be held on the same day as Crawley Borough Council elections next month. A ‘widely respected’ Labour county councillor has," resigned from the council, and a man who described himself as a lifelong Labour supporter has entered the contest on the Reform Party ticket.

The West Green council election will be held on 10 June, and a full council meeting will be held on Friday, 13 June, with a special council meeting on Frida",
02adb1a925b7,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.58,6.7552,0.0,1,"Entries are now open for the well loved and much anticipated Helen’s Trust 10k and 3k fun run at Chatsworth. The event takes place this year on Sunday, May 3,"," with competitors and spectators invited to join in the 10k run, and 10k walk, for just £18.50 (registration fee payable in advance).

With over 80 years of running in Chatsworth, Helen’s Trust has provided runners with a well worth and well respected fundraising opportunity, and will continue this ",
866040acc159,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,13.41,5.6598,0.0,1,"Against Michigan State last season, McSorley threw an uncharacteristic three interceptions — but the number is misleading, as two were no fault of McSorley’s. One came when the intended target"," was in bounds, and the second was a receiver who dropped an easy touchdown pass. McSorley didn’t have much time to do much after that, but that was partly a product of the lack of a consistent play calling for Kentucky.

The Wildcats have a much easier path on offense this year, and McSorley will l",
d8884b36ba18,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,122,10.38,3.5455,0.000196,1,Buy Dr. Reddy's Laboratories Ltd. at a price target of Rs 2555.0 and a stop loss at Rs 2430 from entry point. Chandan Taparia of Motilal Oswal Securities has a," hold rating on shares of Dr. Reddy’s Laboratories.

Buy shares of Dr. Reddy’s Labs Ltd. at a price target of Rs 2535 and a stop loss at Rs 2420 from entry point. V. R. Prasadaan of HSBC Securities India Pvt. Ltd. has a buy rating on shares of Dr. Reddy’s Labs.

Earnings estimate revision for Dr. Re",
17d3e39d8c00,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,16.23,8.9461,0.0,1,"""Yes but in another 15-20 years time, a well made Swiss watch that has been looked after will still hold its value and may have even increased its worth, unlike"," today's pieces which have a finite life and are usually obsolete in a short while, just like today's toys. There isn't any room for a brand and a value if someone doesn't like them.""         That sums up how I feel.
If there isn't room for a brand, there shouldn't be room for a value. Brand just ne",
a03a5cb6226a,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,6.09,7.6681,0.0,1,"Commercial development site on Sharon Avenue and with access off of Evergreen Street. Great exposure as traffic heads east on Sharon Avenue and near other shopping, businesses, banks etc. Excellent"," and well maintained parking and streetscape.

For sale by Arlene M, Brokers

View listing details

Sale Type

Active

Date Listed

02/09/2017

Price

$800,000

Bedrooms

4

Bathrooms

1,065

Square Feet

8,000

Garage

1

The listing information displayed on this page is courtesy of the Broker Reci",
4729d8b79fef,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,11.99,8.0333,0.0,1,"The Navodaya Vidyalaya Samiti (NVS) has released the notification for the recruitment to posts such as principal, post graduate teacher in jawahar navodaya vidyalayas and assistant commissioner, assis",", assistant, post graduate in computer science.

The notification mentioned that the application forms shall be opened in various centres on October 4, October 30, November 7, November 13, November 17, November 22, November 29, December 3, December 9, December 16 and December 24 and a hard copy of t",
e49416eda708,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,8.24,6.0249,0.0,1,OLD PIKE PLANTATION – COUNTRY LIVING AT ITS FINEST. This remarkable 5 BR / 3 BA home sits on 3.78 tranquil acres. The thoughtfully-designed open floor plan makes for a," great living space. With over 2,000 sq. ft. of covered floor space, you have options galore. The family room features a gas fireplace and access to a large covered porch overlooking a sparkling, green pond. This formal dining room features hardwood floors and an island with custom granite counterto",
1759e34576da,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,13.86,6.3901,0.0,1,"Ljubljana, 9 January - Leader of the opposition Positive Slovenia (PS) Zoran Janković again rebuffed corruption allegations against him on Wednesday, telling a press conference that the assets he supp"," acquired through his company are his inheritance.

Asked about his alleged links with a company which obtained tax exemption on several purchases, Janković said that the tax exemption was an exception.

According to an indictment released in 2011, which was leaked in 2011, Janković was connected wi",
0e290b65d7bd,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,16.72,8.3984,0.0,1,The best way to save money on food is to quit throwing it away. Find ways to recycle “old” food rather than the garbage pail. When vegetables lose their crunch,", fruit gets too soft. Also, find ways to keep water fresh and drink less.
I have seen this on TV, but I have never considered actually doing it until now, and I have a feeling that I would make a huge mistake.
Foodstuffs are expensive, especially in developing countries. I have seen a family in Sou",
605d77eb0fa2,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,6.61,5.1121,0.0,1,"CFO, Secretary, Treasurer, Director & Executive VP, BigString Corp. Mr. Robert S. DeMeulemeester is CFO, Secretary, Treasurer, Director & Executive VP at BigString Corp. He is on the Board of"," Directors, and serves on the Audit and Compensation Committees. Mr. DeMeulemeester is also an Advisory Member of the Compensation & Strategic Oversight Committees. Mr. DeMeulemeester began his service with BigString in 2000 and was appointed a Director in 2002. During Mr. DeMeulemeester’s tenure, t",
828c71c8cda8,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.25,5.6598,0.0,1,"Who says college doesn’t prepare you for the real world? Sometimes they do, right down to the final moment when the tassel is turned from right to left. I’m talking"," about orientation.

You will have a tough time in college if you are unprepared for that transition. It won’t feel real until you encounter someone who flips their tassel in the middle of a busy intersection.

Yes, college has all kinds of opportunities for students – both during and after orientat",
112c82eadbf0,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,8.23,6.7552,0.0,1,"ARIES (March 21-April 19): ""Everything is complicated,"" wrote poet Wallace Stevens. ""If that were not so, life and poetry and everything else would be a bore."" I hope you will"," heed him today.
TAURUS (April 20-May 20): The saying that opposites often meet in love may have never occurred to me. I find that if I make a list of things that are contradictory, I find that there are sometimes things that are coincidental. For example, I once did an experiment. I gave someone I ",
a9517e4fcbec,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,105,11.97,6.2757,0.0,1,"Free Shipping On All Beauty Products or Supplies Orders Over $34.00 at Planet Beauty in Santa Barbara. One coupon per customer per week. Excludes: Moroccan Oil, Natura Bisse, Kerastase, Bumble,"," and Bumble Bee. Valid December 31st through February 7th. Offer ends February 7th. Valid online and in store. Valid online until end of sale. Limited times and restrictions apply. Valid online until 11:59pm PST. Limit: One coupon per week. Coupons do not apply to gift cards, department store purcha",
763de9760381,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,15.37,7.6681,0.0,1,"More social website jostling, as AOL upgrades and launches a beta version of AOL Pictures as a direct competitor to Flickr. Flickr, if you’ve been hiding in a cave for"," the past seven months, is a free photo sharing site which was recently acquired by Yahoo!

In a move that will have users up in arms, AOL has recently announced that they are launching a revamped version of their much maligned web site. This, according to Businessweek, will be accompanied by an upd",
1dc33d92b935,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,17.38,8.2158,0.0,1,FLAGGED. A man who drives his wife to work on their motorcycle says he often gets stopped by enforcers because they think he drives for Angkas. This was because he," drove too close.

This happened on April 29, 2016, in a residential and residential compound in Tondo, Manila.

The car behind the motorcyclist, a red Nissan Sentra, followed close enough that he was stopped on Meralco Road. The driver asked if he was driving for an online courier firm, and was inf",
1ff69ff6f15a,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,19.7,7.1204,0.0,1,"Les Beaucamps school in Guernsey is currently being considered as one of the potential sites for the States' two-school model of secondary education. The island's new President of Education, Deputy"," Governor and Chairman of the Schools Commission, Governor Sir Douglas Haigh, was visiting schools on Jersey on 25 November and 29 November.

The principal and governors are asking for government funding for a feasibility study that will assist in their bid for a second schools facility in Jersey, w",
14697057027d,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,13.2,7.1204,0.0,1,"St Georges Cathedral of First African Church, Ipaja Town has concluded plans to stage her centenary celebration from April 8-13 at the church cathedral in Ipaja, Lagos. The chairman, planning"," committee, Pastor Isobel Godwin, made this known while speaking with newsmen in Lagos on Tuesday.

Also, the festival which is targeted for an impressive turnout will hold on Sunday, April 9, and will feature the enthronement and enthronement of Archbishop Ejikema by Archbishop Okechukwu Obienyem. ",
eb3039c4ed46,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,7.55,5.2947,0.0,1,"LEXINGTON, Mass., Nov. 03, 2017 (GLOBE NEWSWIRE) -- Curis, Inc. (NASDAQ:CRIS), a biotechnology company focused on the development and commercialization of innovative and effective therapeutics for the"," today announced that an investigator-initiated clinical trial in metastatic melanoma will begin on December 5, 2017, in order to assess the safety and efficacy of lomustine, a compound in development for metastatic melanoma.

This trial, a randomized, placebo-controlled Phase I trial, will be a cli",
56d15cb458de,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,13.83,6.2075,0.0,1,"Accra, July 20, GNA - The management of Mobile Telecommunications Network (MTN) on Tuesday presented the last batch of 28 Hyundai cars to winners of its ""90 days 90 cars",""" promotion.

The event, which took place at a car showroom in Accra, gave an opportunity for customers to buy a Hyundai car on behalf of the company.

The company, which was started in 2000, was declared a success, an event that was well received.

Mr Kingsley Ofori Kuffour, Marketing Manager, MTN,",
12d770ed7468,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,10.42,5.4772,0.0,1,The first teaser trailer has been unveiled for the upcoming Pirates of the Caribbean: Dead Men Tell No Tales film. Pirates Of The Caribbean: Dead Men Tell No Tales is," Disney's latest entry in the Pirates franchise, and features Johnny Depp reprising his role as Captain Jack Sparrow and a whole host of familiar faces. The trailer opens with a shot of Depp in costume, holding up a sign saying:

""We go down with the ships, Captain!""

It looks like the film will con",
eb3b93c8628e,facebook/opt-1.3b,UNIGRAM,"gamma=0.5, delta=2.0",generated_watermarked,Clean,N/A,121,9.71,6.7552,0.0,1,You may need to set aside some extra time if you use Metro's Green or Yellow line. Train service was suspended on parts of the Green and Yellow line for," up to an hour on Monday morning due to a system failure, authorities announced.

The power outage affected service on the Metro system Monday morning, authorities announced, affecting both rail lines. One train service, for example, was suspended for up to an hour on the Red line, according to Metr",
